year,female_parent,male_parent
2019,MO44_PHW65_0155,PHT69
2019,MO44_PHW65_0333,PHT69
2019,MO44_PHW65_0203,PHT69
2019,MO44_PHW65_0060,PHT69
2019,MO44_PHW65_0319,PHT69
2019,MO44_PHW65_0151,PHT69
2019,MO44_PHW65_0248,PHT69
2019,MO44_PHW65_0179,PHT69
2019,MO44_PHW65_0178,PHT69
2019,MO44_PHW65_0120,PHT69
2019,MO44_PHW65_0397,PHT69
2019,MO44_PHW65_0092,PHT69
2019,B37,H95
2019,MO44_PHW65_0048,PHT69
2019,MO44_PHW65_0035,PHT69
2019,MO44_PHW65_0029,PHT69
2019,MO44_PHW65_0056,PHT69
2019,B37,OH43
2019,MO44_PHW65_0333,PHT69
2019,MO44_PHW65_0128,PHT69
2019,MO44_PHW65_0180,PHT69
2019,MO44_PHW65_0069,PHT69
2019,MO44_PHW65_0139,PHT69
2019,MO44_PHW65_0025,PHT69
2019,MO44_PHW65_0307,PHT69
2019,MO44_PHW65_0031,PHT69
2019,MO44_PHW65_0296,PHT69
2019,PHW65,PHT69
2019,MO44_PHW65_0084,PHT69
2019,MO44_PHW65_0159,PHT69
2019,MO44_PHW65_0339,PHT69
2019,MO44_PHW65_0260,PHT69
2019,MO44_PHW65_0157,PHT69
2019,MO44_PHW65_0155,PHT69
2019,MO44_PHW65_0171,PHT69
2019,MO44_PHW65_0328,PHT69
2019,MO44_PHW65_0084,PHT69
2019,MO44_PHW65_0214,PHT69
2019,MO44_PHW65_0084,PHT69
2019,MO44_PHW65_0363,PHT69
2019,MO44_PHW65_0024,PHT69
2019,MO44_PHW65_0020,PHT69
2019,MO44_PHW65_0175,PHT69
2019,B37,OH43
2019,MO44_PHW65_0015,PHT69
2019,MO44_PHW65_0009,PHT69
2019,MO44_PHW65_0376,PHT69
2019,MO44_PHW65_0012,PHT69
2019,MO44_PHW65_0093,PHT69
2019,F42,OH43
2019,MO44_PHW65_0442,PHT69
2019,MO44_PHW65_0165,PHT69
2019,MO44_PHW65_0134,PHT69
2019,MO44_PHW65_0188,PHT69
2019,MO44_PHW65_0134,PHT69
2019,PHW65_MOG_0569,PHT69
2019,MO44_PHW65_0446,PHT69
2019,MO44_PHW65_0185,PHT69
2019,MO44_PHW65_0189,PHT69
2019,MO44_PHW65_0315,PHT69
2019,MO44_PHW65_0336,PHT69
2019,MO44_PHW65_0074,PHT69
2019,MO44_PHW65_0404,PHT69
2019,MO44_PHW65_0185,PHT69
2019,MO44_PHW65_0033,PHT69
2019,MO44_PHW65_0195,PHT69
2019,MO44_PHW65_0416,PHT69
2019,MO44_PHW65_0396,PHT69
2019,MO44_PHW65_0063,PHT69
2019,MO44_PHW65_0320,PHT69
2019,MO44_PHW65_0271,PHT69
2019,MO44_PHW65_0098,PHT69
2019,MO44_PHW65_0363,PHT69
2019,PHW65,PHT69
2019,MO44_PHW65_0167,PHT69
2019,MO44_PHW65_0210,PHT69
2019,MO44_PHW65_0191,PHT69
2019,MO44_PHW65_0118,PHT69
2019,MO44_PHW65_0144,PHT69
2019,MO44_PHW65_0455,PHT69
2019,MO44_PHW65_0017,PHT69
2019,MO44,PHT69
2019,MO44_PHW65_0011,PHT69
2019,MO44_PHW65_0034,PHT69
2019,MO44_PHW65_0263,PHT69
2019,B37,OH43
2019,MO44_PHW65_0150,PHT69
2019,MO44_PHW65_0319,PHT69
2019,MO44_PHW65_0163,PHT69
2019,MO44_PHW65_0163,PHT69
2019,MO44_PHW65_0217,PHT69
2019,MO44_PHW65_0218,PHT69
2019,MO44_PHW65_0180,PHT69
2019,MO44_PHW65_0319,PHT69
2019,MO44_PHW65_0015,PHT69
2019,MO44_PHW65_0464,PHT69
2019,MO44_PHW65_0084,PHT69
2019,MO44_PHW65_0110,PHT69
2019,MO44_PHW65_0207,PHT69
2019,B37,H95
2019,MO44_PHW65_0252,PHT69
2019,MO44_PHW65_0319,PHT69
2019,MO44_PHW65_0319,PHT69
2019,MO44_PHW65_0214,PHT69
2019,MO44_PHW65_0392,PHT69
2019,MO44_PHW65_0435,PHT69
2019,PHW65_MOG_0293,PHT69
2019,PHW65_MOG_0061,PHT69
2019,MO44_PHW65_0009,PHT69
2019,PHW65_MOG_0096,PHT69
2019,PHW65_MOG_0060,PHT69
2019,PHW65_MOG_0522,PHT69
2019,PHW65_MOG_0572,PHT69
2019,MOG,PHT69
2019,PHW65_MOG_0241,PHT69
2019,PHW65_MOG_0071,PHT69
2019,PHW65_MOG_0137,PHT69
2019,PHW65_MOG_0096,PHT69
2019,PHW65_MOG_0542,PHT69
2019,PHW65_MOG_0192,PHT69
2019,PHW65_MOG_0460,PHT69
2019,PHW65_MOG_0213,PHT69
2019,PHW65_MOG_0118,PHT69
2019,PHW65_MOG_0109,PHT69
2019,PHW65_MOG_0037,PHT69
2019,PHW65_MOG_0436,PHT69
2019,PHW65_MOG_0209,PHT69
2019,PHW65,PHT69
2019,PHW65_MOG_0411,PHT69
2019,PHW65_MOG_0055,PHT69
2019,PHW65_MOG_0545,PHT69
2019,PHW65_MOG_0332,PHT69
2019,PHW65_MOG_0057,PHT69
2019,PHW65_MOG_0476,PHT69
2019,F42,OH43
2019,PHW65_MOG_0032,PHT69
2019,PHW65_MOG_0439,PHT69
2019,PHW65_MOG_0115,PHT69
2019,PHW65_MOG_0253,PHT69
2019,PHW65_MOG_0137,PHT69
2019,PHW65_MOG_0117,PHT69
2019,PHW65_MOG_0341,PHT69
2019,PHW65_MOG_0250,PHT69
2019,PHW65_MOG_0621,PHT69
2019,PHW65_MOG_0499,PHT69
2019,PHW65_MOG_0152,PHT69
2019,PHW65_MOG_0326,PHT69
2019,PHW65_MOG_0266,PHT69
2019,PHW65_MOG_0392,PHT69
2019,PHN11_PHW65_0614,PHT69
2019,PHW65_MOG_0051,PHT69
2019,PHW65_MOG_0153,PHT69
2019,PHW65_MOG_0016,PHT69
2019,PHW65_MOG_0148,PHT69
2019,PHW65_MOG_0203,PHT69
2019,PHW65_MOG_0277,PHT69
2019,B37,MO17
2019,PHW65_MOG_0127,PHT69
2019,PHW65_MOG_0620,PHT69
2019,PHW65_MOG_0194,PHT69
2019,PHW65_MOG_0175,PHT69
2019,CG44,CGR01
2019,PHW65_MOG_0660,PHT69
2019,PHW65_MOG_0040,PHT69
2019,PHN11_PHW65_0614,PHT69
2019,PHW65_MOG_0588,PHT69
2019,PHW65_MOG_0554,PHT69
2019,B37,H95
2019,PHW65_MOG_0021,PHT69
2019,B37,H95
2019,PHW65_MOG_0696,PHT69
2019,PHW65_MOG_0567,PHT69
2019,PHW65_MOG_0423,PHT69
2019,PHW65_MOG_0310,PHT69
2019,PHW65_MOG_0173,PHT69
2019,PHW65_MOG_0308,PHT69
2019,PHW65_MOG_0118,PHT69
2019,PHW65_MOG_0448,PHT69
2019,PHW65_MOG_0162,PHT69
2019,PHW65_MOG_0142,PHT69
2019,CGR01,CG44
2019,PHW65_MOG_0392,PHT69
2019,PHW65_MOG_0429,PHT69
2019,PHW65_MOG_0041,PHT69
2019,PHW65_MOG_0306,PHT69
2019,PHW65_MOG_0048,PHT69
2019,PHW65_MOG_0160,PHT69
2019,PHW65_MOG_0159,PHT69
2019,PHW65_MOG_0062,PHT69
2019,PHW65_MOG_0542,PHT69
2019,PHW65_MOG_0196,PHT69
2019,PHW65_MOG_0622,PHT69
2019,PHW65_MOG_0343,PHT69
2019,PHW65_MOG_0311,PHT69
2019,PHW65_MOG_0554,PHT69
2019,PHW65_MOG_0662,PHT69
2019,PHW65_MOG_0086,PHT69
2019,PHW52,PHM49
2019,PHW65_MOG_0057,PHT69
2019,OH43,B37
2019,PHN11_PHW65_0303,PHT69
2019,PHN11_PHW65_0059,PHT69
2019,PHN11_PHW65_0081,PHT69
2019,PHN11_PHW65_0250,PHT69
2019,F42,OH43
2019,PHN11_PHW65_0604,PHT69
2019,PHN11,PHT69
2019,PHN11_PHW65_0398,PHT69
2019,PHN11_PHW65_0224,PHT69
2019,PHN11_PHW65_0266,PHT69
2019,CG119,CG108
2019,PHN11_PHW65_0390,PHT69
2019,PHN11_PHW65_0491,PHT69
2019,PHN11_PHW65_0418,PHT69
2019,PHN11_PHW65_0149,PHT69
2019,PHN11_PHW65_0291,PHT69
2019,PHN11_PHW65_0282,PHT69
2019,PHN11_PHW65_0048,PHT69
2019,PHN11_PHW65_0424,PHT69
2019,PHN11_PHW65_0001,PHT69
2019,PHN11_PHW65_0591,PHT69
2019,PHN11_PHW65_0355,PHT69
2019,PHN11_PHW65_0395,PHT69
2019,PHN11_PHW65_0279,PHT69
2019,PHN11_PHW65_0206,PHT69
2019,PHN11_PHW65_0066,PHT69
2019,2369,LH123HT
2019,PHN11_PHW65_0076,PHT69
2019,PHN11_PHW65_0088,PHT69
2019,PHN11_PHW65_0329,PHT69
2019,CG119,CG108
2019,PHN11_PHW65_0211,PHT69
2019,PHN11_PHW65_0387,PHT69
2019,PHN11_PHW65_0205,PHT69
2019,PHN11_PHW65_0323,PHT69
2019,PHN11_PHW65_0190,PHT69
2019,PHN11_PHW65_0055,PHT69
2019,B37,H95
2019,PHN11_PHW65_0048,PHT69
2019,PHN11_PHW65_0328,PHT69
2019,PHN11_PHW65_0103,PHT69
2019,PHN11_PHW65_0499,PHT69
2019,PHN11_PHW65_0382,PHT69
2019,PHN11_PHW65_0345,PHT69
2019,PHN11_PHW65_0206,PHT69
2019,PHN11_PHW65_0319,PHT69
2019,B37,MO17
2019,B37,H95
2019,PHN11_PHW65_0455,PHT69
2019,PHN11_PHW65_0431,PHT69
2019,PHN11_PHW65_0107,PHT69
2019,PHN11_PHW65_0365,PHT69
2019,PHN11_PHW65_0071,PHT69
2019,PHN11_PHW65_0257,PHT69
2019,PHN11_PHW65_0514,PHT69
2019,PHN11_PHW65_0140,PHT69
2019,PHN11_PHW65_0106,PHT69
2019,PHN11_PHW65_0176,PHT69
2019,PHN11_PHW65_0146,PHT69
2019,PHN11_PHW65_0242,PHT69
2019,PHN11_PHW65_0486,PHT69
2019,PHN11_PHW65_0035,PHT69
2019,PHN11_PHW65_0021,PHT69
2019,PHN11_PHW65_0223,PHT69
2019,PHN11_PHW65_0470,PHT69
2019,PHN11_PHW65_0329,PHT69
2019,PHN11_PHW65_0125,PHT69
2019,PHN11_PHW65_0084,PHT69
2019,PHN11_PHW65_0071,PHT69
2019,PHN11_PHW65_0279,PHT69
2019,PHW65,PHT69
2019,PHN11_PHW65_0062,PHT69
2019,H95,B14A
2019,PHN11_PHW65_0320,PHT69
2019,PHN11_PHW65_0407,PHT69
2019,PHN11_PHW65_0352,PHT69
2019,PHN11_PHW65_0117,PHT69
2019,PHN11_PHW65_0180,PHT69
2019,PHN11_PHW65_0333,PHT69
2019,PHN11_PHW65_0212,PHT69
2019,PHN11_PHW65_0158,PHT69
2019,PHN11_PHW65_0143,PHT69
2019,PHN11_PHW65_0552,PHT69
2019,PHN11_PHW65_0443,PHT69
2019,PHN11_PHW65_0541,PHT69
2019,PHN11_PHW65_0423,PHT69
2019,PHN11_PHW65_0300,PHT69
2019,PHN11_PHW65_0478,PHT69
2019,PHN11_PHW65_0139,PHT69
2019,PHN11_PHW65_0109,PHT69
2019,PHN11_PHW65_0140,PHT69
2019,PHN11_PHW65_0496,PHT69
2019,PHW65_MOG_0025,PHT69
2019,PHW65_MOG_0087,PHT69
2019,PHW65_MOG_0137,PHT69
2019,PHW65_MOG_0194,PHT69
2019,PHW65_MOG_0401,PHT69
2019,PHW65_MOG_0359,PHT69
2019,PHW65_MOG_0017,PHT69
2019,PHW65_MOG_0221,PHT69
2019,PHW65_MOG_0567,PHT69
2019,PHW65_MOG_0439,PHT69
2019,PHW65_MOG_0125,PHT69
2019,PHW65_MOG_0122,PHT69
2019,PHW65_MOG_0179,PHT69
2019,PHW65_MOG_0199,PHT69
2019,PHW65_MOG_0072,PHT69
2019,CG44,CGR01
2019,PHW65_MOG_0379,PHT69
2019,B14A,MO17
2019,B73,PHN82
2019,PHW65_MOG_0575,PHT69
2019,PHW65_MOG_0034,PHT69
2019,PHW65_MOG_0022,PHT69
2019,PHW65_MOG_0196,PHT69
2019,PHW65_MOG_0150,PHT69
2019,PHW65_MOG_0436,PHT69
2019,PHW65_MOG_0314,PHT69
2019,PHW65_MOG_0539,PHT69
2019,PHW65_MOG_0277,PHT69
2019,PHW65_MOG_0250,PHT69
2019,PHW65_MOG_0426,PHT69
2019,PHW65_MOG_0116,PHT69
2019,PHW65_MOG_0340,PHT69
2019,PHW65_MOG_0001,PHT69
2019,PHW65_MOG_0145,PHT69
2019,PHW65_MOG_0118,PHT69
2019,PHW65_MOG_0463,PHT69
2019,PHW65_MOG_0487,PHT69
2019,PHW65_MOG_0321,PHT69
2019,PHW65_MOG_0132,PHT69
2019,PHW65_MOG_0190,PHT69
2019,PHW65_MOG_0089,PHT69
2019,PHW65_MOG_0172,PHT69
2019,PHW65_MOG_0236,PHT69
2019,PHW65,PHT69
2019,PHW65_MOG_0294,PHT69
2019,PHW65_MOG_0048,PHT69
2019,PHW65_MOG_0075,PHT69
2019,PHW65_MOG_0422,PHT69
2019,PHW65_MOG_0209,PHT69
2019,F42,H95
2019,PHW65_MOG_0206,PHT69
2019,PHW65_MOG_0162,PHT69
2019,PHW65_MOG_0423,PHT69
2019,PHW65_MOG_0061,PHT69
2019,PHW65_MOG_0041,PHT69
2019,PHW65_MOG_0551,PHT69
2019,PHW65_MOG_0513,PHT69
2019,PHW65_MOG_0431,PHT69
2019,PHW65_MOG_0021,PHT69
2019,PHW65_MOG_0191,PHT69
2019,PHW65_MOG_0006,PHT69
2019,PHW65_MOG_0335,PHT69
2019,PHW65_MOG_0032,PHT69
2019,PHW65_MOG_0232,PHT69
2019,PHW65_MOG_0003,PHT69
2019,MOG,PHT69
2019,PHW65_MOG_0375,PHT69
2019,B37,MO17
2019,PHW65_MOG_0126,PHT69
2019,PHW65_MOG_0064,PHT69
2019,PHW65_MOG_0262,PHT69
2019,B14A,OH43
2019,PHW65_MOG_0384,PHT69
2019,B37,H95
2019,PHW65_MOG_0350,PHT69
2019,PHW65_MOG_0117,PHT69
2019,PHW65_MOG_0057,PHT69
2019,PHW65_MOG_0421,PHT69
2019,PHW65_MOG_0554,PHT69
2019,PHW65_MOG_0036,PHT69
2019,PHW65_MOG_0176,PHT69
2019,PHW65_MOG_0098,PHT69
2019,PHW65_MOG_0341,PHT69
2019,PHW65_MOG_0163,PHT69
2019,PHW65_MOG_0079,PHT69
2019,B37,OH43
2019,PHW65_MOG_0651,PHT69
2019,PHW65_MOG_0296,PHT69
2019,PHW65_MOG_0224,PHT69
2019,PHW65_MOG_0148,PHT69
2019,PHW65_MOG_0305,PHT69
2019,PHW65_MOG_0029,PHT69
2019,PHW65_MOG_0696,PHT69
2019,PHW65_MOG_0054,PHT69
2019,PHN11_PHW65_0176,PHT69
2019,PHN11_PHW65_0303,PHT69
2019,PHN11_PHW65_0070,PHT69
2019,PHG39,PHN82
2019,PHN11_PHW65_0410,PHT69
2019,PHN11_PHW65_0552,PHT69
2019,PHN11_PHW65_0087,PHT69
2019,PHN11_PHW65_0105,PHT69
2019,PHN11_PHW65_0393,PHT69
2019,PHN11_PHW65_0291,PHT69
2019,PHN11_PHW65_0056,PHT69
2019,PHN11_PHW65_0227,PHT69
2019,PHN11_PHW65_0167,PHT69
2019,PHN11_PHW65_0257,PHT69
2019,PHN11_PHW65_0421,PHT69
2019,PHN11_PHW65_0278,PHT69
2019,PHW65,PHT69
2019,2369,LH123HT
2019,PHN11_PHW65_0395,PHT69
2019,PHN11_PHW65_0241,PHT69
2019,PHN11_PHW65_0101,PHT69
2019,PHN11_PHW65_0424,PHT69
2019,PHN11_PHW65_0147,PHT69
2019,PHN11_PHW65_0443,PHT69
2019,PHW52,PHM49
2019,PHN11_PHW65_0276,PHT69
2019,PHN11_PHW65_0205,PHT69
2019,F42,MO17
2019,PHN11_PHW65_0305,PHT69
2019,CG119,CG108
2019,PHN11_PHW65_0431,PHT69
2019,PHN11_PHW65_0386,PHT69
2019,PHN11_PHW65_0107,PHT69
2019,PHN11_PHW65_0032,PHT69
2019,PHN11_PHW65_0333,PHT69
2019,PHN11_PHW65_0360,PHT69
2019,PHN11_PHW65_0261,PHT69
2019,PHN11_PHW65_0390,PHT69
2019,PHN11_PHW65_0129,PHT69
2019,PHN11_PHW65_0491,PHT69
2019,PHN11_PHW65_0286,PHT69
2019,PHN11_PHW65_0089,PHT69
2019,PHN11_PHW65_0113,PHT69
2019,PHN11_PHW65_0092,PHT69
2019,PHN11_PHW65_0139,PHT69
2019,PHN11_PHW65_0499,PHT69
2019,PHN11_PHW65_0266,PHT69
2019,PHN11_PHW65_0328,PHT69
2019,PHN11_PHW65_0042,PHT69
2019,PHN11_PHW65_0072,PHT69
2019,PHN11_PHW65_0137,PHT69
2019,PHN11_PHW65_0061,PHT69
2019,PHN11_PHW65_0132,PHT69
2019,PHN11_PHW65_0448,PHT69
2019,PHN11_PHW65_0035,PHT69
2019,PHN11_PHW65_0387,PHT69
2019,PHN11_PHW65_0017,PHT69
2019,PHN11_PHW65_0023,PHT69
2019,PHN11_PHW65_0512,PHT69
2019,PHN11_PHW65_0096,PHT69
2019,PHN11_PHW65_0071,PHT69
2019,B73,PHM49
2019,PHN11_PHW65_0604,PHT69
2019,PHN11_PHW65_0470,PHT69
2019,PHN11_PHW65_0279,PHT69
2019,PHN11_PHW65_0178,PHT69
2019,PHN11_PHW65_0312,PHT69
2019,PHN11_PHW65_0341,PHT69
2019,PHN11_PHW65_0267,PHT69
2019,PHN11_PHW65_0256,PHT69
2019,PHN11_PHW65_0275,PHT69
2019,PHN11_PHW65_0260,PHT69
2019,PHN11_PHW65_0329,PHT69
2019,PHN11_PHW65_0486,PHT69
2019,PHN11,PHT69
2019,PHN11_PHW65_0355,PHT69
2019,PHN11_PHW65_0245,PHT69
2019,PHN11_PHW65_0180,PHT69
2019,PHN11_PHW65_0478,PHT69
2019,PHN11_PHW65_0345,PHT69
2019,PHN11_PHW65_0184,PHT69
2019,PHN11_PHW65_0086,PHT69
2019,PHN11_PHW65_0069,PHT69
2019,PHN11_PHW65_0347,PHT69
2019,B14A,H95
2019,PHN11_PHW65_0514,PHT69
2019,PHN11_PHW65_0088,PHT69
2019,PHN11_PHW65_0189,PHT69
2019,PHN11_PHW65_0064,PHT69
2019,PHN11_PHW65_0251,PHT69
2019,PHN11_PHW65_0302,PHT69
2019,MO44_PHW65_0248,PHT69
2019,MO44_PHW65_0220,PHT69
2019,MO44_PHW65_0011,PHT69
2019,MO44_PHW65_0343,PHT69
2019,MO44_PHW65_0442,PHT69
2019,MO44_PHW65_0237,PHT69
2019,MO44_PHW65_0254,PHT69
2019,B73,MO17
2019,MO44_PHW65_0177,PHT69
2019,MO44_PHW65_0218,PHT69
2019,MO44_PHW65_0147,PHT69
2019,MO44_PHW65_0187,PHT69
2019,MO44_PHW65_0475,PHT69
2019,MO44_PHW65_0321,PHT69
2019,MO44_PHW65_0455,PHT69
2019,MO44_PHW65_0151,PHT69
2019,MO44_PHW65_0068,PHT69
2019,MO44_PHW65_0105,PHT69
2019,MO44_PHW65_0154,PHT69
2019,MO44_PHW65_0174,PHT69
2019,MO44_PHW65_0349,PHT69
2019,MO44_PHW65_0012,PHT69
2019,MO44_PHW65_0259,PHT69
2019,PHW65,PHT69
2019,MO44_PHW65_0178,PHT69
2019,LH74,PHN82
2019,MO44_PHW65_0110,PHT69
2019,MO44_PHW65_0175,PHT69
2019,MO44_PHW65_0230,PHT69
2019,MO44_PHW65_0024,PHT69
2019,MO44_PHW65_0115,PHT69
2019,MO44,PHT69
2019,MO44_PHW65_0165,PHT69
2019,MO44_PHW65_0060,PHT69
2019,MO44_PHW65_0319,PHT69
2019,MO44_PHW65_0288,PHT69
2019,MO44_PHW65_0268,PHT69
2019,MO44_PHW65_0195,PHT69
2019,MO44_PHW65_0056,PHT69
2019,MO44_PHW65_0103,PHT69
2019,MO44_PHW65_0281,PHT69
2019,MO44_PHW65_0099,PHT69
2019,MO44_PHW65_0092,PHT69
2019,MO44_PHW65_0069,PHT69
2019,MO44_PHW65_0116,PHT69
2019,MO44_PHW65_0392,PHT69
2019,MO44_PHW65_0167,PHT69
2019,MO44_PHW65_0128,PHT69
2019,MO44_PHW65_0302,PHT69
2019,MO44_PHW65_0404,PHT69
2019,MO44_PHW65_0324,PHT69
2019,F42,OH43
2019,MO44_PHW65_0193,PHT69
2019,MO44_PHW65_0067,PHT69
2019,MO44_PHW65_0042,PHT69
2019,MO44_PHW65_0036,PHT69
2019,MO44_PHW65_0307,PHT69
2019,MO44_PHW65_0111,PHT69
2019,MO44_PHW65_0433,PHT69
2019,MO44_PHW65_0320,PHT69
2019,PHW52,PHN82
2019,MO44_PHW65_0336,PHT69
2019,MO44_PHW65_0113,PHT69
2019,MO44_PHW65_0316,PHT69
2019,PHN11_PHW65_0343,PHT69
2019,PHN11_PHW65_0146,PHT69
2019,PHN11_PHW65_0021,PHT69
2019,PHN11_PHW65_0155,PHT69
2019,PHN11_PHW65_0455,PHT69
2019,PHN11_PHW65_0591,PHT69
2019,PHN11_PHW65_0001,PHT69
2019,PHN11_PHW65_0074,PHT69
2019,PHN11_PHW65_0494,PHT69
2019,PHN11_PHW65_0359,PHT69
2019,PHN11_PHW65_0464,PHT69
2019,PHN11_PHW65_0288,PHT69
2019,PHN11_PHW65_0073,PHT69
2019,PHN11_PHW65_0422,PHT69
2019,PHN11_PHW65_0194,PHT69
2019,PHN11_PHW65_0216,PHT69
2019,PHN11_PHW65_0242,PHT69
2019,B73,PHM49
2019,PHN11_PHW65_0076,PHT69
2019,PHN11_PHW65_0209,PHT69
2019,PHN11_PHW65_0143,PHT69
2019,PHN11_PHW65_0407,PHT69
2019,PHN11_PHW65_0354,PHT69
2019,PHN11_PHW65_0315,PHT69
2019,PHN11_PHW65_0372,PHT69
2019,PHN11_PHW65_0125,PHT69
2019,PHN11_PHW65_0223,PHT69
2019,PHN11_PHW65_0481,PHT69
2019,PHN11_PHW65_0277,PHT69
2019,PHN11_PHW65_0336,PHT69
2019,PHN11_PHW65_0066,PHT69
2019,PHN11_PHW65_0310,PHT69
2019,B37,MO17
2019,B37,H95
2019,PHN11_PHW65_0316,PHT69
2019,PHW65,PHT69
2019,PHN11_PHW65_0027,PHT69
2019,PHN11_PHW65_0432,PHT69
2019,PHN11_PHW65_0168,PHT69
2019,PHN11_PHW65_0346,PHT69
2019,PHN11_PHW65_0100,PHT69
2019,PHN11_PHW65_0285,PHT69
2019,PHN11_PHW65_0011,PHT69
2019,PHN11_PHW65_0282,PHT69
2019,PHN11_PHW65_0307,PHT69
2019,PHN11_PHW65_0206,PHT69
2019,PHN11_PHW65_0418,PHT69
2019,PHN11_PHW65_0059,PHT69
2019,PHN11_PHW65_0250,PHT69
2019,F42,MO17
2019,PHN11_PHW65_0075,PHT69
2019,PHN11_PHW65_0141,PHT69
2019,PHN11_PHW65_0365,PHT69
2019,PHN11_PHW65_0637,PHT69
2019,F42,OH43
2019,PHN11_PHW65_0408,PHT69
2019,PHN11_PHW65_0451,PHT69
2019,PHN11_PHW65_0374,PHT69
2019,PHN11_PHW65_0402,PHT69
2019,PHN11_PHW65_0050,PHT69
2019,PHN11_PHW65_0055,PHT69
2019,PHN11_PHW65_0378,PHT69
2019,PHN11_PHW65_0352,PHT69
2019,PHN11_PHW65_0109,PHT69
2019,PHN11_PHW65_0626,PHT69
2019,PHN11_PHW65_0106,PHT69
2019,PHN11_PHW65_0114,PHT69
2019,PHN11_PHW65_0048,PHT69
2019,PHN11_PHW65_0453,PHT69
2019,PHN11_PHW65_0217,PHT69
2019,PHN11_PHW65_0294,PHT69
2019,PHN11_PHW65_0049,PHT69
2019,PHN11_PHW65_0385,PHT69
2019,PHN11,PHT69
2019,PHN11_PHW65_0237,PHT69
2019,B14A,OH43
2019,PHN11_PHW65_0320,PHT69
2019,PHN11_PHW65_0212,PHT69
2019,PHN11_PHW65_0080,PHT69
2019,PHN11_PHW65_0190,PHT69
2019,PHN11_PHW65_0548,PHT69
2019,2369,LH123HT
2019,PHN11_PHW65_0015,PHT69
2019,PHN11_PHW65_0319,PHT69
2019,PHN11_PHW65_0119,PHT69
2019,PHN11_PHW65_0058,PHT69
2019,PHN11_PHW65_0211,PHT69
2019,PHN11_PHW65_0117,PHT69
2019,PHN11_PHW65_0577,PHT69
2019,PHN11_PHW65_0077,PHT69
2019,PHN11_PHW65_0016,PHT69
2019,MO44_PHW65_0048,PHT69
2019,MO44_PHW65_0023,PHT69
2019,B73,MO17
2019,CG119,CG108
2019,MO44_PHW65_0339,PHT69
2019,MO44_PHW65_0396,PHT69
2019,MO44_PHW65_0073,PHT69
2019,MO44_PHW65_0296,PHT69
2019,LH74,PHN82
2019,MO44_PHW65_0317,PHT69
2019,MO44_PHW65_0223,PHT69
2019,MO44_PHW65_0464,PHT69
2019,MO44_PHW65_0121,PHT69
2019,MO44_PHW65_0027,PHT69
2019,MO44_PHW65_0031,PHT69
2019,MO44_PHW65_0020,PHT69
2019,MO44_PHW65_0168,PHT69
2019,MO44_PHW65_0260,PHT69
2019,MO44_PHW65_0217,PHT69
2019,MO44_PHW65_0185,PHT69
2019,MO44_PHW65_0120,PHT69
2019,MO44_PHW65_0001,PHT69
2019,MO44_PHW65_0416,PHT69
2019,MO44_PHW65_0009,PHT69
2019,MO44_PHW65_0191,PHT69
2019,MO44_PHW65_0118,PHT69
2019,MO44_PHW65_0140,PHT69
2019,B37,OH43
2019,MO44_PHW65_0252,PHT69
2019,MO44_PHW65_0035,PHT69
2019,PHW65,PHT69
2019,MO44_PHW65_0225,PHT69
2019,MO44_PHW65_0083,PHT69
2019,MO44_PHW65_0093,PHT69
2019,MO44_PHW65_0025,PHT69
2019,MO44_PHW65_0155,PHT69
2019,MO44_PHW65_0104,PHT69
2019,MO44_PHW65_0376,PHT69
2019,MO44_PHW65_0363,PHT69
2019,MO44_PHW65_0080,PHT69
2019,MO44_PHW65_0150,PHT69
2019,MO44_PHW65_0200,PHT69
2019,MO44_PHW65_0224,PHT69
2019,MO44_PHW65_0446,PHT69
2019,MO44_PHW65_0203,PHT69
2019,MO44_PHW65_0390,PHT69
2019,MO44_PHW65_0207,PHT69
2019,MO44_PHW65_0236,PHT69
2019,MO44_PHW65_0184,PHT69
2019,MO44_PHW65_0160,PHT69
2019,MO44_PHW65_0171,PHT69
2019,MO44_PHW65_0163,PHT69
2019,MO44_PHW65_0074,PHT69
2019,MO44_PHW65_0250,PHT69
2019,MO44_PHW65_0274,PHT69
2019,MO44_PHW65_0037,PHT69
2019,MO44,PHT69
2019,MO44_PHW65_0139,PHT69
2019,MO44_PHW65_0134,PHT69
2019,MO44_PHW65_0397,PHT69
2019,MO44_PHW65_0157,PHT69
2019,MO44_PHW65_0010,PHT69
2019,PHW65_MOG_0460,PHT69
2019,PHW65_MOG_0085,PHT69
2019,PHW65_MOG_0082,PHT69
2019,PHW65_MOG_0192,PHT69
2019,PHW65_MOG_0106,PHT69
2019,PHW65_MOG_0052,PHT69
2019,PHW65_MOG_0127,PHT69
2019,PHW65_MOG_0128,PHT69
2019,PHW65_MOG_0588,PHT69
2019,PHW65_MOG_0138,PHT69
2019,PHW65_MOG_0448,PHT69
2019,PHW65_MOG_0410,PHT69
2019,PHW52,PHN82
2019,PHW65_MOG_0662,PHT69
2019,PHW65_MOG_0050,PHT69
2019,PHW65,PHT69
2019,PHW65_MOG_0111,PHT69
2019,PHW65_MOG_0217,PHT69
2019,PHW65_MOG_0338,PHT69
2019,PHW65_MOG_0115,PHT69
2019,PHW65_MOG_0037,PHT69
2019,PHW65_MOG_0160,PHT69
2019,F42,H95
2019,PHW65_MOG_0218,PHT69
2019,PHW65_MOG_0591,PHT69
